1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100
26902 494 226 950 5258 0 2990 2582 9 27 242 67 76 455 695 1171 900 7163 1124 1086 903 169 366 480 2379 1995 147 1239 648 4527 1112 1242 280 8788 1460 9032 4915 1622 235 615 980 19174 2275 3131 30 4905 1142 672 2360 1052 141 155 3062 289 383 180 922 268 99 2456 596 409 725 3767 1871 1604 23 1873 481 1306 1351 993 188 1496 5922 1837 2318 292 369 1063 4950 645 547 846 97 427 374 862 188 702 12814 13137 1062 1148 985 424 28645 5641 706 207
25925 418 222 969 4420 0 2586 2663 20 26 232 63 78 406 531 1097 923 7168 1208 1157 904 143 342 448 2263 2019 158 1256 674 4058 1029 1196 314 8514 1387 8794 4573 1681 260 521 1019 17290 2052 2765 17 4388 1037 606 2191 998 133 155 2668 301 301 153 715 256 62 2488 544 405 704 3513 1896 1634 25 1726 374 1169 1184 987 175 1494 5540 1712 2072 302 459 861 4415 576 496 742 100 446 369 776 153 671 12307 12432 1076 1204 930 377 28230 5684 606 218
26880 531 241 876 5549 0 3196 3443 18 36 281 80 71 532 637 1146 1134 9193 1693 1529 1205 194 398 584 2884 2647 208 1560 762 4482 1079 1217 361 8628 1529 10113 4882 1881 328 486 1030 18617 2213 2923 22 4823 1278 540 2196 1065 147 148 3062 293 309 161 1027 255 61 2815 574 493 771 3914 2156 2006 21 2077 431 1401 1407 1161 200 1640 6296 2019 2679 292 573 1019 5188 627 632 941 94 669 423 938 142 787 13527 15077 1318 1232 1058 517 31772 6972 815 256
30043 644 314 769 6704 0 3790 3999 16 42 362 109 80 614 831 1569 1468 11056 2354 1926 1395 241 444 699 3503 3046 230 1859 897 5134 1264 1381 405 9281 1776 12275 5772 2326 328 579 1378 23690 2958 3780 16 6575 1576 726 2816 1279 181 177 3700 360 460 217 1171 290 61 3218 660 568 898 4667 2729 2757 59 2323 609 1688 1826 1605 219 2096 8458 2596 3701 405 742 1177 7202 906 832 1126 173 748 582 1032 175 1017 15692 18322 1609 1546 1519 518 39808 8266 1044 257
27875 834 349 828 8417 0 3191 4197 25 51 399 89 94 598 926 1622 1474 8161 1978 1645 1326 201 363 585 2968 2722 210 1750 790 5022 1262 1281 319 8918 1574 11408 5404 1930 301 507 1333 26227 3913 5542 25 8461 2294 1091 3265 1320 232 184 2422 440 527 256 1328 445 60 2998 628 527 870 4547 2855 3328 29 2535 546 1814 1884 1824 187 2538 9212 2797 3742 426 834 1203 8575 880 818 1257 198 663 663 1113 252 916 17215 20637 1817 1508 1846 628 43475 9223 762 260
22748 502 271 802 5126 0 2625 2809 23 38 278 56 62 415 772 1126 909 6159 1367 1187 869 163 328 499 2578 2058 202 1310 582 3953 973 1111 273 8080 1398 9126 4729 1565 230 391 1092 18505 2520 3353 19 5008 1325 649 2250 969 186 167 1896 414 374 212 990 368 70 2308 532 410 672 3437 2008 2072 29 1775 341 1234 1297 1094 154 1556 6544 1757 2201 288 516 931 5586 652 634 935 156 520 408 837 138 753 12099 14532 1136 1084 1258 451 31078 6146 610 194
23677 474 203 793 5010 0 2714 2803 33 23 266 65 65 380 773 1050 836 6313 1408 1190 873 177 384 454 2506 2084 168 1364 595 4322 987 1143 238 8207 1294 9346 4876 1545 209 415 1085 16939 1940 2788 33 4124 1069 556 1932 946 133 145 1790 323 408 141 918 312 77 2419 561 311 699 3402 1847 1817 29 1611 424 1204 1175 949 148 1613 5562 1566 2104 242 433 838 5130 579 586 707 127 502 386 777 126 585 11377 13254 926 989 1336 383 27275 5993 614 219
22591 533 221 822 5282 1 2743 2827 11 28 278 84 76 365 674 1053 783 6715 1544 1295 950 200 345 519 2516 2272 213 1468 659 4398 989 1176 257 7870 1350 10029 5238 1668 273 564 1061 15894 1920 2569 25 4039 1060 605 1894 899 126 175 2018 287 300 155 875 249 65 2479 522 386 712 3263 1856 1988 28 1588 386 1099 1192 934 170 1841 5838 1651 2132 277 402 812 5218 522 549 789 178 508 374 849 103 655 11686 13622 1055 902 1402 412 26212 6212 607 205
25217 450 246 672 4934 0 3034 3147 24 36 259 84 62 438 592 1069 759 7253 1843 1434 987 175 356 599 2980 2449 196 1521 691 4422 1003 1286 274 7963 1411 10339 5671 1753 263 501 1136 15774 1936 2147 21 3960 1086 634 1709 954 116 149 1942 256 318 148 917 222 62 2440 509 381 721 3543 1810 2264 22 1615 448 1235 1168 925 166 1704 5426 1616 2068 251 431 762 5018 519 502 713 164 601 337 818 140 729 11409 13830 1078 952 1459 377 26697 6489 675 220
24217 571 221 902 5041 0 3728 3755 36 26 399 115 73 518 641 1387 1045 10180 2532 1961 1339 193 472 799 3849 3209 313 1937 751 5051 1289 1334 309 8891 1590 12138 6514 1999 376 512 1219 18225 2336 2506 27 4455 1263 604 1981 1132 154 139 2268 322 331 144 816 194 68 3060 620 474 853 4018 2306 2688 24 1888 524 1494 1397 1150 232 2273 6224 1844 2649 291 602 948 5654 595 589 907 156 831 436 912 140 776 13050 16872 1229 1123 1776 432 30500 7054 893 269
28318 601 338 869 6282 0 3912 4557 34 40 445 102 96 687 1004 1736 1468 12417 3286 2636 1820 206 505 958 4810 3901 454 2496 803 5757 1473 1413 392 9318 2002 13969 7385 2242 409 558 1523 23069 3029 3541 25 5803 1704 817 2728 1418 161 161 2846 386 441 238 984 263 82 3578 666 520 949 4821 3053 3375 38 2289 701 1845 1977 1643 232 2726 8321 2445 3489 364 758 1170 7178 778 806 1339 216 982 569 1116 195 1108 15151 21220 1723 1459 2274 476 38347 7706 1059 280
29170 715 381 805 8085 0 3372 4592 29 43 372 85 84 632 835 1650 1397 10976 2967 2374 1670 260 452 809 4143 3779 329 2356 850 5939 1380 1470 385 8828 1838 12893 6456 2175 280 518 1607 25149 3906 4864 29 7610 2383 1104 3127 1388 183 173 2484 433 494 253 1276 358 74 3070 616 503 931 4569 3040 3758 33 3018 629 1870 1847 1664 193 3101 8976 3257 3886 347 909 1248 7794 854 840 1234 257 910 655 1075 222 1113 15474 23091 1824 1657 2369 598 43123 6509 985 301
27183 544 282 807 5707 0 2874 3262 25 37 277 74 76 464 728 1180 898 7947 2027 1583 1040 194 361 682 3264 3199 302 2081 722 5041 1240 1109 340 8572 1639 10397 6279 2108 309 442 1286 17725 2398 2881 26 4512 1394 763 2059 1062 116 124 1990 316 420 185 900 237 52 2341 550 360 732 3720 2267 2364 23 1966 475 1303 1302 1079 174 2038 6725 2144 2358 271 533 698 5056 610 622 790 134 740 412 868 124 755 11612 16690 1192 1093 2176 388 30353 4953 693 255
49450 467 231 951 4954 0 2941 2938 26 28 285 80 85 477 716 1121 915 8188 2137 1743 1186 183 475 706 3353 3063 279 2250 793 5584 1170 1268 261 8691 1780 10781 7063 1998 266 467 1258 15789 1834 2404 24 3493 1018 562 1756 978 117 144 1865 287 330 146 824 255 52 2513 527 393 662 3337 2116 2105 20 1847 503 1277 1145 971 161 2227 6027 1743 2352 204 520 740 4750 571 568 865 167 764 336 842 124 809 11087 15943 1055 1086 2027 345 27157 4849 777 248
29541 498 250 746 4768 0 3534 3660 28 36 309 111 71 519 809 1299 891 9117 2437 1948 1285 241 452 828 3929 3459 334 2552 796 6264 1420 1359 369 9216 1887 11994 8295 2298 278 580 1274 16389 1907 2331 20 3298 977 692 1696 1074 106 152 2249 289 301 181 704 205 74 2446 597 458 781 4025 2276 2179 33 2172 609 1463 1423 1096 217 2506 6555 1843 2562 250 540 770 4995 603 597 864 185 1052 394 877 148 1025 11938 17857 1213 1181 2636 384 28611 5334 825 268
29613 477 214 913 5100 0 3435 3484 35 22 361 118 90 653 683 1421 999 9161 2482 2061 1375 260 585 848 4243 3342 306 2395 851 5977 1280 1466 412 9654 1973 12334 8644 2090 324 586 1425 15677 1820 2105 27 3137 890 549 1655 1014 108 147 2410 302 274 154 705 289 66 2499 498 416 650 4138 2385 2382 32 2207 667 1715 1506 1204 220 3041 6720 1810 2734 250 595 808 5248 618 606 840 153 1311 326 1033 153 1162 11839 18652 1425 1185 2882 338 29518 5555 1085 252
34314 495 251 814 5700 0 3910 3937 56 49 325 191 140 728 778 1729 1402 9624 2603 2559 1455 273 741 908 5297 3476 345 2986 901 5620 1444 1300 433 10172 2033 12488 8093 2548 350 632 1545 17954 2079 2172 28 3357 925 628 1932 1209 145 131 2477 339 350 168 836 201 59 3200 597 499 821 4956 2812 2732 37 2536 907 2163 1994 1623 252 3813 8832 2005 3689 253 820 837 5917 651 707 1177 175 1935 511 1196 198 1578 11658 23434 1771 1595 3884 384 36032 6345 1387 230
36516 649 297 824 7065 0 4925 4704 62 69 428 214 138 1013 1092 2426 1984 12425 3426 3237 2039 383 965 1209 6978 4296 421 3885 1168 6108 1590 1548 525 11109 2502 14110 8302 2721 375 647 1918 21404 2381 2967 28 4235 1244 677 2307 1451 155 180 3077 464 297 200 984 226 59 3570 675 613 875 5463 3424 3511 51 3461 1246 3014 2704 2265 314 5027 11444 2875 4812 377 1084 1193 7521 1042 928 1680 216 2895 690 1772 333 2206 12881 28898 2452 2075 5130 442 44878 7782 1848 260
36890 657 345 713 6971 0 4945 4346 61 43 438 235 111 1025 1080 2386 1998 11213 3354 3132 1956 414 923 1002 6808 4588 329 3811 1079 5673 1802 1581 472 11115 2643 13840 8390 2903 342 622 1891 18644 2376 3109 35 3777 1046 614 2004 1268 153 137 2862 450 340 183 863 228 67 3336 623 535 862 4932 3151 3947 36 3029 1161 3098 2836 2109 309 5906 11552 3069 4981 340 1146 1061 6663 1013 946 1787 173 3224 758 1814 363 2563 12266 28219 2769 2301 5673 402 45192 8877 1955 228
33958 352 217 624 3658 0 3171 2605 48 25 222 200 85 650 708 1700 1489 5711 2050 1904 1101 304 600 639 4106 3057 173 2810 905 5017 1518 1104 480 10290 2316 10618 8026 2462 231 565 1843 10481 1263 1807 16 1729 539 341 1142 749 79 94 2173 287 272 120 590 179 40 3106 513 374 684 3113 2370 2643 31 1863 759 2297 2083 1631 275 4447 7707 1540 3341 218 789 654 3819 639 698 1238 138 2765 539 1250 197 1888 8567 18536 1354 1559 4530 254 33579 7306 1327 173
4380 25 11 29 222 0 105 85 0 1 8 2 2 18 6 68 54 130 64 42 29 11 27 21 98 112 2 96 41 147 79 50 27 524 70 234 365 108 7 19 46 348 55 78 0 57 15 7 27 27 1 5 75 8 10 3 31 6 3 341 40 25 53 100 108 94 1 51 11 86 82 51 3 228 294 50 174 3 40 16 152 28 24 33 3 64 23 49 3 87 349 583 44 53 205 5 1162 286 55 5
23989 544 296 975 5144 0 1202 907 4 18 101 50 61 322 520 796 978 1428 263 410 478 131 299 106 845 777 54 784 402 2354 690 625 199 4424 829 6768 3188 1004 73 307 631 13095 1375 2036 12 2258 868 322 1696 628 124 133 1562 278 310 132 578 178 46 2592 479 286 565 2892 1521 2112 24 1428 278 1112 924 956 108 1697 5361 1948 2451 265 500 757 3499 409 545 698 63 534 308 653 116 572 6085 10980 662 772 762 266 28563 3773 457 131
24450 534 278 720 5364 0 1374 1140 17 25 141 56 75 378 516 1044 939 1535 341 453 539 126 297 90 994 946 82 786 495 2223 733 722 196 4866 1006 6228 2900 1107 128 326 761 14805 1541 2286 20 2517 1139 324 2151 760 123 145 1626 301 332 145 650 183 54 2496 503 378 532 3109 1813 2201 30 1622 401 1336 1123 1141 121 1659 5839 2287 2865 231 584 767 3845 491 598 804 83 633 336 788 135 750 6535 12691 740 943 861 296 28579 4196 519 165
29602 612 251 765 6114 0 1925 1573 21 37 170 79 95 513 785 1450 1388 2351 405 567 710 174 409 149 1491 1214 80 984 674 2693 914 939 203 5857 1240 7709 3227 1400 130 403 989 19369 1990 2415 26 3494 1445 506 2782 943 177 198 2062 343 342 182 1020 239 100 3126 656 469 717 4040 2313 3206 25 2210 618 1757 1537 1685 233 2288 8257 2862 4023 388 755 1092 5795 720 754 1003 131 1064 452 1088 169 994 8579 17673 1167 1267 1167 418 38001 6066 774 194
29214 591 245 870 6062 0 2060 1678 23 53 169 74 128 557 1050 1726 1514 2267 340 607 647 177 408 161 1469 1270 67 1129 638 2628 863 752 259 5681 1162 6513 2843 1300 134 338 902 19271 2137 2944 34 3910 1450 560 2820 900 160 193 2135 359 425 189 836 253 66 3103 512 453 744 3903 2166 2929 26 2400 676 1889 1667 1977 170 2249 9118 3018 4691 403 969 1020 6147 813 843 1524 118 1129 565 1222 227 1019 9087 17855 1223 1294 1186 434 38801 5823 741 183
30021 623 276 846 6552 0 2011 2040 27 38 133 57 73 580 884 1886 1544 2581 420 568 783 200 399 206 1531 1334 68 1180 583 2502 900 788 204 5387 1172 6134 2476 1289 137 403 829 22301 2494 3092 19 4686 2084 616 2994 1046 182 205 2526 345 398 236 880 281 50 2929 534 384 674 4857 2082 2916 36 2516 862 1957 2024 2270 212 2143 9580 2810 5174 401 992 1322 7056 954 877 1765 157 1343 646 1343 223 1435 10213 18794 1626 1428 1183 516 38282 5603 929 205
35475 528 279 694 6067 0 2342 2194 5 38 130 94 78 607 1375 2244 1445 2767 546 682 731 242 452 197 1703 1582 81 1553 735 2795 999 848 239 6904 1570 6490 2635 1781 154 412 1028 20340 2167 2737 36 3950 1548 492 2544 985 173 182 2300 384 301 220 889 196 67 4455 548 445 741 4882 2124 3028 35 2416 1006 2150 2120 2827 228 2075 9004 2374 6891 420 1265 1221 5933 950 1077 2102 82 2736 656 1396 201 1507 10698 21745 1355 1280 1080 467 40437 6410 1096 268
